Filename,ID,Microscope,Objective,Mag,Accession,Ear /Bundles,Ear row,Ear Position,Spk position,Position type,taxon.code,View,Charred?
7760_TRI16629_-_Top_1of2_Tdcd_1x1_l_c,7760,Nikon,1x,1,TRI16629,-,,Top,1of2,External,Tdcd,l,c
7761_TRI16629_-_Top_2of2_Tdcd_1x1_d_c,7761,Nikon,1x,1,TRI16629,-,,Top,2of2,External,Tdcd,d,c
7762_TRI16629_-_Top_2of2_Tdcd_1x1_l_c,7762,Nikon,1x,1,TRI16629,-,,Top,2of2,External,Tdcd,l,c
7763_TRI11502_-_Base_1of1_Tdcd_1x1_d_c,7763,Nikon,1x,1,TRI11502,-,,Base,1of1,Solo,Tdcd,d,c
7764_TRI11502_-_Base_1of1_Tdcd_1x1_l_c,7764,Nikon,1x,1,TRI11502,-,,Base,1of1,Solo,Tdcd,l,c
7765_TRI11502_-_Base_1of1_Tdcd_1x1_d_c,7765,Nikon,1x,1,TRI11502,-,,Base,1of1,Solo,Tdcd,d,c
7766_TRI11502_-_Base_1of1_Tdcd_1x1_l_c,7766,Nikon,1x,1,TRI11502,-,,Base,1of1,Solo,Tdcd,l,c
7767_TRI11502_VB13_Base_1of1_Tdcd_1x1_d_c,7767,Nikon,1x,1,TRI11502,VB13,,Base,1of1,Solo,Tdcd,d,c
7768_TRI11502_VB13_Base_1of1_Tdcd_1x1_l_c,7768,Nikon,1x,1,TRI11502,VB13,,Base,1of1,Solo,Tdcd,l,c
7769_TRI11502_VB13_Base_1of2_Tdcd_1x1_d_c,7769,Nikon,1x,1,TRI11502,VB13,,Base,1of2,External,Tdcd,d,c
7770_TRI11502_VB13_Base_1of2_Tdcd_1x1_l_c,7770,Nikon,1x,1,TRI11502,VB13,,Base,1of2,External,Tdcd,l,c
7771_TRI11502_VB13_Base_2of2_Tdcd_1x1_d_c,7771,Nikon,1x,1,TRI11502,VB13,,Base,2of2,External,Tdcd,d,c
7772_TRI11502_VB13_Base_2of2_Tdcd_1x1_l_c,7772,Nikon,1x,1,TRI11502,VB13,,Base,2of2,External,Tdcd,l,c
7773_TRI11502_VB12_Base_1of1_Tdcd_1x1_d_c,7773,Nikon,1x,1,TRI11502,VB12,,Base,1of1,Solo,Tdcd,d,c
7774_TRI11502_VB12_Base_1of1_Tdcd_1x1_l_c,7774,Nikon,1x,1,TRI11502,VB12,,Base,1of1,Solo,Tdcd,l,c
7775_TRI11502_VB12_Base_1of1_Tdcd_1x1_d_c,7775,Nikon,1x,1,TRI11502,VB12,,Base,1of1,Solo,Tdcd,d,c
7776_TRI11502_VB12_Base_1of1_Tdcd_1x1_l_c,7776,Nikon,1x,1,TRI11502,VB12,,Base,1of1,Solo,Tdcd,l,c
7777_TRI11502_VB13_Base_1of1_Tdcd_1x1_d_c,7777,Nikon,1x,1,TRI11502,VB13,,Base,1of1,Solo,Tdcd,d,c
7778_TRI11502_VB13_Base_1of1_Tdcd_1x1_l_c,7778,Nikon,1x,1,TRI11502,VB13,,Base,1of1,Solo,Tdcd,l,c
7779_TRI11502_VB12_Base_1of1_Tdcd_1x1_d_c,7779,Nikon,1x,1,TRI11502,VB12,,Base,1of1,Solo,Tdcd,d,c
7780_TRI11502_VB12_Base_1of1_Tdcd_1x1_l_c,7780,Nikon,1x,1,TRI11502,VB12,,Base,1of1,Solo,Tdcd,l,c
7781_TRI11502_VB11_Base_1of2_Tdcd_1x1_d_c,7781,Nikon,1x,1,TRI11502,VB11,,Base,1of2,External,Tdcd,d,c
7782_TRI11502_VB11_Base_1of2_Tdcd_1x1_l_c,7782,Nikon,1x,1,TRI11502,VB11,,Base,1of2,External,Tdcd,l,c
7783_TRI11502_VB11_Base_1of2_Tdcd_1x1_d_c,7783,Nikon,1x,1,TRI11502,VB11,,Base,1of2,External,Tdcd,d,c
7784_TRI11502_VB11_Base_2of2_Tdcd_1x1_l_c,7784,Nikon,1x,1,TRI11502,VB11,,Base,2of2,External,Tdcd,l,c
7785_TRI11502_VB11_Base_1of1_Tdcd_1x1_d_c,7785,Nikon,1x,1,TRI11502,VB11,,Base,1of1,Solo,Tdcd,d,c
7786_TRI11502_VB11_Base_1of1_Tdcd_1x1_l_c,7786,Nikon,1x,1,TRI11502,VB11,,Base,1of1,Solo,Tdcd,l,c
7787_TRI11502_VB11_Base_1of2_Tdcd_1x1_d_c,7787,Nikon,1x,1,TRI11502,VB11,,Base,1of2,External,Tdcd,d,c
7788_TRI11502_VB11_Base_1of2_Tdcd_1x1_l_c,7788,Nikon,1x,1,TRI11502,VB11,,Base,1of2,External,Tdcd,l,c
7789_TRI11502_VB11_Base_2of2_Tdcd_1x1_d_c,7789,Nikon,1x,1,TRI11502,VB11,,Base,2of2,External,Tdcd,d,c
7790_TRI11502_VB11_Base_2of2_Tdcd_1x1_l_c,7790,Nikon,1x,1,TRI11502,VB11,,Base,2of2,External,Tdcd,l,c
7791_TRI11502_VB11_Base_1of1_Tdcd_1x1_d_c,7791,Nikon,1x,1,TRI11502,VB11,,Base,1of1,Solo,Tdcd,d,c
7792_TRI11502_VB11_Base_1of1_Tdcd_1x1_l_c,7792,Nikon,1x,1,TRI11502,VB11,,Base,1of1,Solo,Tdcd,l,c
7793_TRI11502_VB11_Base_1of1_Tdcd_1x1_d_c,7793,Nikon,1x,1,TRI11502,VB11,,Base,1of1,External,Tdcd,d,c
7794_TRI11502_VB11_Base_1of1_Tdcd_1x1_l_c,7794,Nikon,1x,1,TRI11502,VB11,,Base,1of1,External,Tdcd,l,c
7795_TRI11502_VB11_Base_1of1_Tdcd_1x1_d_c,7795,Nikon,1x,1,TRI11502,VB11,,Base,1of1,Solo,Tdcd,d,c
7796_TRI11502_VB11_Base_1of1_Tdcd_1x1_l_c,7796,Nikon,1x,1,TRI11502,VB11,,Base,1of1,Solo,Tdcd,l,c
7797_TRI11502_VB11_Base_1of1_Tdcd_1x1_d_c,7797,Nikon,1x,1,TRI11502,VB11,,Base,1of1,Solo,Tdcd,d,c
7798_TRI11502_VB11_Base_1of1_Tdcd_1x1_l_c,7798,Nikon,1x,1,TRI11502,VB11,,Base,1of1,Solo,Tdcd,l,c
7799_TRI11502_VB10_Mid_1of1_Tdcd_1x1_d_c,7799,Nikon,1x,1,TRI11502,VB10,,Mid,1of1,Solo,Tdcd,d,c
7800_TRI11502_VB10_Mid_1of1_Tdcd_1x1_l_c,7800,Nikon,1x,1,TRI11502,VB10,,Mid,1of1,Solo,Tdcd,l,c
7801_TRI11502_VB10_Mid_1of1_Tdcd_1x1_d_c,7801,Nikon,1x,1,TRI11502,VB10,,Mid,1of1,Solo,Tdcd,d,c
7802_TRI11502_VB10_Mid_1of1_Tdcd_1x1_l_c,7802,Nikon,1x,1,TRI11502,VB10,,Mid,1of1,Solo,Tdcd,l,c
7803_TRI11502_VB9_Mid_1of1_Tdcd_1x1_d_c,7803,Nikon,1x,1,TRI11502,VB9,,Mid,1of1,Solo,Tdcd,d,c
7804_TRI11502_VB9_Mid_1of1_Tdcd_1x1_l_c,7804,Nikon,1x,1,TRI11502,VB9,,Mid,1of1,Solo,Tdcd,l,c
7805_TRI11502_VB7_Mid_1of2_Tdcd_1x1_d_c,7805,Nikon,1x,1,TRI11502,VB7,,Mid,1of2,External,Tdcd,d,c
7806_TRI11502_VB7_Mid_1of2_Tdcd_1x1_l_c,7806,Nikon,1x,1,TRI11502,VB7,,Mid,1of2,External,Tdcd,l,c
7807_TRI11502_VB7_Mid_2of2_Tdcd_1x1_d_c,7807,Nikon,1x,1,TRI11502,VB7,,Mid,2of2,External,Tdcd,d,c
7808_TRI11502_VB7_Mid_2of2_Tdcd_1x1_l_c,7808,Nikon,1x,1,TRI11502,VB7,,Mid,2of2,External,Tdcd,l,c
7809_TRI11502_VB8_Mid_1of1_Tdcd_1x1_d_c,7809,Nikon,1x,1,TRI11502,VB8,,Mid,1of1,Solo,Tdcd,d,c
7810_TRI11502_VB8_Mid_1of1_Tdcd_1x1_l_c,7810,Nikon,1x,1,TRI11502,VB8,,Mid,1of1,Solo,Tdcd,l,c
7811_TRI11502_VB8_Mid_1of1_Tdcd_1x1_d_c,7811,Nikon,1x,1,TRI11502,VB8,,Mid,1of1,Solo,Tdcd,d,c
7812_TRI11502_VB8_Mid_1of1_Tdcd_1x1_l_c,7812,Nikon,1x,1,TRI11502,VB8,,Mid,1of1,Solo,Tdcd,l,c
7813_TRI11502_VB8_Mid_1of1_Tdcd_1x1_d_c,7813,Nikon,1x,1,TRI11502,VB8,,Mid,1of1,Solo,Tdcd,d,c
7814_TRI11502_VB8_Mid_1of1_Tdcd_1x1_l_c,7814,Nikon,1x,1,TRI11502,VB8,,Mid,1of1,Solo,Tdcd,l,c
7815_TRI11502_VB9_Mid_1of1_Tdcd_1x1_d_c,7815,Nikon,1x,1,TRI11502,VB9,,Mid,1of1,Solo,Tdcd,d,c
7816_TRI11502_VB9_Mid_1of1_Tdcd_1x1_l_c,7816,Nikon,1x,1,TRI11502,VB9,,Mid,1of1,Solo,Tdcd,l,c
7817_TRI11501_VB16_Base_1of1_Tdcd_1x1_d_c,7817,Nikon,1x,1,TRI11501,VB16,,Base,1of1,Solo,Tdcd,d,c
7818_TRI11501_VB16_Base_1of1_Tdcd_1x1_l_c,7818,Nikon,1x,1,TRI11501,VB16,,Base,1of1,Solo,Tdcd,l,c
7819_TRI11501_VB16_Base_1of1_Tdcd_1x1_d_c,7819,Nikon,1x,1,TRI11501,VB16,,Base,1of1,Solo,Tdcd,d,c
7820_TRI11501_VB16_Base_1of1_Tdcd_1x1_l_c,7820,Nikon,1x,1,TRI11501,VB16,,Base,1of1,Solo,Tdcd,l,c
7821_TRI11501_VB16_Base_1of1_Tdcd_1x1_d_c,7821,Nikon,1x,1,TRI11501,VB16,,Base,1of1,Solo,Tdcd,d,c
7822_TRI11501_VB16_Base_1of1_Tdcd_1x1_l_c,7822,Nikon,1x,1,TRI11501,VB16,,Base,1of1,Solo,Tdcd,l,c
7823_TRI11501_-_Base_1of2_Tdcd_1x1_d_c,7823,Nikon,1x,1,TRI11501,-,,Base,1of2,,Tdcd,d,c
7824_TRI11501_-_Base_1of2_Tdcd_1x1_l_c,7824,Nikon,1x,1,TRI11501,-,,Base,1of2,,Tdcd,l,c
7825_TRI11501_-_Base_2of2_Tdcd_1x1_d_c,7825,Nikon,1x,1,TRI11501,-,,Base,2of2,External,Tdcd,d,c
7826_TRI11501_-_Base_2of2_Tdcd_1x1_l_c,7826,Nikon,1x,1,TRI11501,-,,Base,2of2,External,Tdcd,l,c
7827_TRI11501_-_Base_1of1_Tdcd_1x1_d_c,7827,Nikon,1x,1,TRI11501,-,,Base,1of1,Solo,Tdcd,d,c
7828_TRI11501_-_Base_1of1_Tdcd_1x1_l_c,7828,Nikon,1x,1,TRI11501,-,,Base,1of1,Solo,Tdcd,l,c
7829_TRI11501_VB15_Base_1of1_Tdcd_1x1_d_c,7829,Nikon,1x,1,TRI11501,VB15,,Base,1of1,Solo,Tdcd,d,c
7830_TRI11501_VB15_Base_1of1_Tdcd_1x1_l_c,7830,Nikon,1x,1,TRI11501,VB15,,Base,1of1,Solo,Tdcd,l,c
7831_TRI11501_VB14_Base_1of1_Tdcd_1x1_d_c,7831,Nikon,1x,1,TRI11501,VB14,,Base,1of1,Solo,Tdcd,d,c
7832_TRI11501_VB14_Base_1of1_Tdcd_1x1_l_c,7832,Nikon,1x,1,TRI11501,VB14,,Base,1of1,Solo,Tdcd,l,c
7833_TRI11501_VB14_Base_1of1_Tdcd_1x1_d_c,7833,Nikon,1x,1,TRI11501,VB14,,Base,1of1,Solo,Tdcd,d,c
7834_TRI11501_VB14_Base_1of1_Tdcd_1x1_l_c,7834,Nikon,1x,1,TRI11501,VB14,,Base,1of1,Solo,Tdcd,l,c
7835_TRI11501_VB14_Base_1of2_Tdcd_1x1_d_c,7835,Nikon,1x,1,TRI11501,VB14,,Base,1of2,External,Tdcd,d,c
7836_TRI11501_VB14_Base_1of2_Tdcd_1x1_l_c,7836,Nikon,1x,1,TRI11501,VB14,,Base,1of2,External,Tdcd,l,c
7837_TRI11501_VB14_Base_2of2_Tdcd_1x1_d_c,7837,Nikon,1x,1,TRI11501,VB14,,Base,2of2,External,Tdcd,d,c
7838_TRI11501_VB14_Base_2of2_Tdcd_1x1_l_c,7838,Nikon,1x,1,TRI11501,VB14,,Base,2of2,External,Tdcd,l,c
7839_TRI11501_VB14_Base_1of2_Tdcd_1x1_d_c,7839,Nikon,1x,1,TRI11501,VB14,,Base,1of2,External,Tdcd,d,c
7840_TRI11501_VB14_Base_1of2_Tdcd_1x1_l_c,7840,Nikon,1x,1,TRI11501,VB14,,Base,1of2,External,Tdcd,l,c
7841_TRI11501_VB14_Base_2of2_Tdcd_1x1_d_c,7841,Nikon,1x,1,TRI11501,VB14,,Base,2of2,External,Tdcd,d,c
7842_TRI11501_VB14_Base_2of2_Tdcd_1x1_l_c,7842,Nikon,1x,1,TRI11501,VB14,,Base,2of2,External,Tdcd,l,c
7843_TRI11501_VB14_Base_1of1_Tdcd_1x1_d_c,7843,Nikon,1x,1,TRI11501,VB14,,Base,1of1,Solo,Tdcd,d,c
7844_TRI11501_VB14_Base_1of1_Tdcd_1x1_l_c,7844,Nikon,1x,1,TRI11501,VB14,,Base,1of1,Solo,Tdcd,l,c
7845_TRI11501_VB13_Base_1of1_Tdcd_1x1_d_c,7845,Nikon,1x,1,TRI11501,VB13,,Base,1of1,Solo,Tdcd,d,c
7846_TRI11501_VB13_Base_1of1_Tdcd_1x1_l_c,7846,Nikon,1x,1,TRI11501,VB13,,Base,1of1,Solo,Tdcd,l,c
7847_TRI11501_VB13_Base_1of2_Tdcd_1x1_d_c,7847,Nikon,1x,1,TRI11501,VB13,,Base,1of2,External,Tdcd,d,c
7848_TRI11501_VB13_Base_1of2_Tdcd_1x1_l_c,7848,Nikon,1x,1,TRI11501,VB13,,Base,1of2,External,Tdcd,l,c
7849_TRI11501_VB13_Base_2of2_Tdcd_1x1_d_c,7849,Nikon,1x,1,TRI11501,VB13,,Base,2of2,External,Tdcd,d,c
7850_TRI11501_VB13_Base_2of2_Tdcd_1x1_l_c,7850,Nikon,1x,1,TRI11501,VB13,,Base,2of2,External,Tdcd,l,c
7851_TRI11501_VB9_Mid_1of1_Tdcd_1x1_d_c,7851,Nikon,1x,1,TRI11501,VB9,,Mid,1of1,Solo,Tdcd,d,c
7852_TRI11501_VB9_Mid_1of1_Tdcd_1x1_l_c,7852,Nikon,1x,1,TRI11501,VB9,,Mid,1of1,Solo,Tdcd,l,c
7853_TRI11501_VB9_Mid_1of2_Tdcd_1x1_d_c,7853,Nikon,1x,1,TRI11501,VB9,,Mid,1of2,External,Tdcd,d,c
7854_TRI11501_VB9_Mid_1of2_Tdcd_1x1_l_c,7854,Nikon,1x,1,TRI11501,VB9,,Mid,1of2,External,Tdcd,l,c
7855_TRI11501_VB9_Mid_2of2_Tdcd_1x1_d_c,7855,Nikon,1x,1,TRI11501,VB9,,Mid,2of2,External,Tdcd,d,c
7856_TRI11501_VB9_Mid_2of2_Tdcd_1x1_l_c,7856,Nikon,1x,1,TRI11501,VB9,,Mid,2of2,External,Tdcd,l,c
7857_TRI11501_VB9_Mid_1of1_Tdcd_1x1_d_c,7857,Nikon,1x,1,TRI11501,VB9,,Mid,1of1,Solo,Tdcd,d,c
7858_TRI11501_VB9_Mid_1of1_Tdcd_1x1_l_c,7858,Nikon,1x,1,TRI11501,VB9,,Mid,1of1,Solo,Tdcd,l,c
7859_TRI11501_VB8_Mid_1of1_Tdcd_1x1_d_c,7859,Nikon,1x,1,TRI11501,VB8,,Mid,1of1,Solo,Tdcd,d,c
7860_TRI11501_VB8_Mid_1of1_Tdcd_1x1_l_c,7860,Nikon,1x,1,TRI11501,VB8,,Mid,1of1,Solo,Tdcd,l,c
7861_TRI11501_VB8_Mid_1of1_Tdcd_1x1_d_c,7861,Nikon,1x,1,TRI11501,VB8,,Mid,1of1,Solo,Tdcd,d,c
7862_TRI11501_VB8_Mid_1of1_Tdcd_1x1_l_c,7862,Nikon,1x,1,TRI11501,VB8,,Mid,1of1,Solo,Tdcd,l,c
7863_TRI11501_VB8_Mid_1of1_Tdcd_1x1_d_c,7863,Nikon,1x,1,TRI11501,VB8,,Mid,1of1,Solo,Tdcd,d,c
7864_TRI11501_VB8_Mid_1of1_Tdcd_1x1_l_c,7864,Nikon,1x,1,TRI11501,VB8,,Mid,1of1,Solo,Tdcd,l,c
7865_TRI11501_VB8_Mid_1of1_Tdcd_1x1_d_c,7865,Nikon,1x,1,TRI11501,VB8,,Mid,1of1,Solo,Tdcd,d,c
7866_TRI11501_VB8_Mid_1of1_Tdcd_1x1_l_c,7866,Nikon,1x,1,TRI11501,VB8,,Mid,1of1,Solo,Tdcd,l,c
7867_TRI11501_VB8_Mid_2of2_Tdcd_1x1_d_c,7867,Nikon,1x,1,TRI11501,VB8,,Mid,2of2,External,Tdcd,d,c
7868_TRI11501_VB8_Mid_2of2_Tdcd_1x1_l_c,7868,Nikon,1x,1,TRI11501,VB8,,Mid,2of2,External,Tdcd,l,c
7869_TRI11501_VB6_Top_1of1_Tdcd_1x1_d_c,7869,Nikon,1x,1,TRI11501,VB6,,Top,1of1,Solo,Tdcd,d,c
7870_TRI11501_VB6_Top_1of1_Tdcd_1x1_l_c,7870,Nikon,1x,1,TRI11501,VB6,,Top,1of1,Solo,Tdcd,l,c
7871_TRI16629_VB12_Base_2of2_Tdcd_1x1_d_c,7871,Nikon,1x,1,TRI16629,VB12,,Base,2of2,External,Tdcd,d,c
7872_TRI16629_VB12_Base_2of2_Tdcd_1x1_l_c,7872,Nikon,1x,1,TRI16629,VB12,,Base,2of2,External,Tdcd,l,c
9956_2gr einkorn_2867_S1__1x1_d_c,9956,Nikon,1x,1,Vaihingen,2867,,,S1,,2grEink,d,c
9957_2gr einkorn_2867_S1__1x1_l_c,9957,Nikon,1x,1,Vaihingen,2867,,,S1,,2grEink,l,c
9958_2gr einkorn_2867_S2__1x1_d_c,9958,Nikon,1x,1,Vaihingen,2867,,,S2,,2grEink,d,c
9959_2gr einkorn_2867_S2__1x1_l_c,9959,Nikon,1x,1,Vaihingen,2867,,,S2,,2grEink,l,c
9960_2gr einkorn_1290_S1__1x1_d_c,9960,Nikon,1x,1,Vaihingen,1290,,,S1,,2grEink,d,c
9961_2gr einkorn_1290_S1__1x1_l_c,9961,Nikon,1x,1,Vaihingen,1290,,,S1,,2grEink,l,c
9962_2gr einkorn_1290_S2__1x1_d_c,9962,Nikon,1x,1,Vaihingen,1290,,,S2,,2grEink,d,c
9963_2gr einkorn_1290_S2__1x1_l_c,9963,Nikon,1x,1,Vaihingen,1290,,,S2,,2grEink,l,c
9972_2gr einkorn_1326_S1__1x1_d_c,9972,Nikon,1x,1,Vaihingen,1326,,,S1,,2grEink,d,c
9973_2gr einkorn_1326_S1__1x1_l_c,9973,Nikon,1x,1,Vaihingen,1326,,,S1,,2grEink,l,c
